NOME, VERTICE, INTERMEDIACAO
CBMix19,78,0.0612698
CBMix19,79,0.185714
CBMix19,80,0.0684444
CBMix19,81,0.0655873
CBMix19,82,0.128508
CBMix19,83,0.117016
CBMix19,84,0.0631746
CBMix19,85,0.0692063
CBMix19,86,0.0669206
CBMix19,87,0.0394921
CBMix19,88,0.0147937
CBMix19,89,0.00901587
CBMix19,90,0.0344127
CBMix19,91,0.0752381
CBMix19,92,0.138794
CBMix19,93,0.0466667
CBMix19,94,0.0694603
CBMix19,95,0.0563175
CBMix19,96,0.109651
CBMix19,97,0.0390476
CBMix19,98,0.0513651
CBMix19,99,0.0391111
CBMix19,100,0.0260317
CBMix19,101,0.0184762
CBMix19,102,0.0312381
CBMix19,103,0.0559365
CBMix19,104,0.10527
CBMix19,105,0.0626032
CBMix19,106,0.0412063
CBMix19,107,0.064254
CBMix19,108,0.0288889
CBMix19,109,0.0930159
CBMix19,110,0.0543492
CBMix19,111,0.0380317
CBMix19,112,0.0489524
CBMix19,113,0.0246349
CBMix19,114,0
CBMix19,115,0.016254
CBMix19,116,0.0234286
CBMix19,117,0.0180317
CBMix19,118,0.0278095
CBMix19,119,0.0214603
CBMix19,120,0.0435556
CBMix19,121,0.0260952
CBMix19,122,0.0337778
CBMix19,123,0.0104762
CBMix19,124,0.00768254
CBMix19,125,0.0246984
CBMix19,126,0.0246349
CBMix20,1,0
CBMix20,2,0.0166113
CBMix20,3,0.0426357
CBMix20,4,0.0974529
CBMix20,5,0.109081
CBMix20,6,0.0974529
CBMix20,7,0.0393134
CBMix20,8,0.00387597
CBMix20,9,0.0681063
CBMix20,10,0.0227021
CBMix20,11,0.0586932
CBMix20,12,0.143965
CBMix20,13,0.174972
CBMix20,14,0.162791
CBMix20,15,0.272979
CBMix20,16,0.221484
CBMix20,17,0.205426
CBMix20,18,0.085825
CBMix20,19,0.0121816
CBMix20,20,0.0581395
CBMix20,21,0.0442968
CBMix20,22,0.11794
CBMix20,23,0.234219
CBMix20,24,0.127353
CBMix20,25,0.0481728
CBMix20,26,0.0780731
CBMix20,27,0.0393134
CBMix20,28,0.0503876
CBMix20,29,0.0431894
CBMix20,30,0.143965
CBMix20,31,0.160022
CBMix20,32,0.0387597
CBMix20,33,0.163344
CBMix20,34,0.170543
CBMix20,35,0.0714286
CBMix20,36,0.0321152
CBMix20,37,0
CBMix20,38,0.0481728
CBMix20,39,0.0758583
CBMix20,40,0.0448505
CBMix20,41,0.0470653
CBMix20,42,0.0448505
CBMix20,43,0.00664452
DI-NEARP-n240-Q16k,1,0
DI-NEARP-n240-Q16k,2,0
DI-NEARP-n240-Q16k,3,0
DI-NEARP-n240-Q16k,4,0
DI-NEARP-n240-Q16k,5,0
DI-NEARP-n240-Q16k,6,0
DI-NEARP-n240-Q16k,7,0
DI-NEARP-n240-Q16k,8,0
DI-NEARP-n240-Q16k,9,0
DI-NEARP-n240-Q16k,10,0
DI-NEARP-n240-Q16k,11,0
DI-NEARP-n240-Q16k,12,0
DI-NEARP-n240-Q16k,13,0
DI-NEARP-n240-Q16k,14,0
DI-NEARP-n240-Q16k,15,0
DI-NEARP-n240-Q16k,16,0
DI-NEARP-n240-Q16k,17,0
DI-NEARP-n240-Q16k,18,0
DI-NEARP-n240-Q16k,19,0
DI-NEARP-n240-Q16k,20,0
DI-NEARP-n240-Q16k,21,0
DI-NEARP-n240-Q16k,22,0
DI-NEARP-n240-Q16k,23,0
DI-NEARP-n240-Q16k,24,0
DI-NEARP-n240-Q16k,25,0
DI-NEARP-n240-Q16k,26,0
DI-NEARP-n240-Q16k,27,0
DI-NEARP-n240-Q16k,28,0
DI-NEARP-n240-Q16k,29,0
DI-NEARP-n240-Q16k,30,0
DI-NEARP-n240-Q16k,31,0
DI-NEARP-n240-Q16k,32,0
DI-NEARP-n240-Q16k,33,0
DI-NEARP-n240-Q16k,34,0
DI-NEARP-n240-Q16k,35,2.22965e-05
DI-NEARP-n240-Q16k,36,0
DI-NEARP-n240-Q16k,37,0
DI-NEARP-n240-Q16k,38,0
DI-NEARP-n240-Q16k,39,0
DI-NEARP-n240-Q16k,40,0
DI-NEARP-n240-Q16k,41,0
DI-NEARP-n240-Q16k,42,0
DI-NEARP-n240-Q16k,43,0
DI-NEARP-n240-Q16k,44,0
DI-NEARP-n240-Q16k,45,0
DI-NEARP-n240-Q16k,46,0
DI-NEARP-n240-Q16k,47,0
DI-NEARP-n240-Q16k,48,0
DI-NEARP-n240-Q16k,49,0
DI-NEARP-n240-Q16k,50,0
DI-NEARP-n240-Q16k,51,0
DI-NEARP-n240-Q16k,52,0
DI-NEARP-n240-Q16k,53,0
DI-NEARP-n240-Q16k,54,0
DI-NEARP-n240-Q16k,55,0
DI-NEARP-n240-Q16k,56,0
DI-NEARP-n240-Q16k,57,0
DI-NEARP-n240-Q16k,58,0
DI-NEARP-n240-Q16k,59,0
DI-NEARP-n240-Q16k,60,0
DI-NEARP-n240-Q16k,61,0
DI-NEARP-n240-Q16k,62,0
DI-NEARP-n240-Q16k,63,0
DI-NEARP-n240-Q16k,64,0
DI-NEARP-n240-Q16k,65,0
DI-NEARP-n240-Q16k,66,0
DI-NEARP-n240-Q16k,67,0
DI-NEARP-n240-Q16k,68,0
DI-NEARP-n240-Q16k,69,0
DI-NEARP-n240-Q16k,70,0
DI-NEARP-n240-Q16k,71,0
DI-NEARP-n240-Q16k,72,0
DI-NEARP-n240-Q16k,73,0
DI-NEARP-n240-Q16k,74,0
DI-NEARP-n240-Q16k,75,0
DI-NEARP-n240-Q16k,76,0
DI-NEARP-n240-Q16k,77,0
DI-NEARP-n240-Q16k,78,0
DI-NEARP-n240-Q16k,79,0
DI-NEARP-n240-Q16k,80,0
DI-NEARP-n240-Q16k,81,0
DI-NEARP-n240-Q16k,82,0
DI-NEARP-n240-Q16k,83,0
DI-NEARP-n240-Q16k,84,0
DI-NEARP-n240-Q16k,85,0
DI-NEARP-n240-Q16k,86,0
DI-NEARP-n240-Q16k,87,0
DI-NEARP-n240-Q16k,88,0
DI-NEARP-n240-Q16k,89,0
DI-NEARP-n240-Q16k,90,0
DI-NEARP-n240-Q16k,91,0
DI-NEARP-n240-Q16k,92,0
DI-NEARP-n240-Q16k,93,0
DI-NEARP-n240-Q16k,94,0
DI-NEARP-n240-Q16k,95,0
DI-NEARP-n240-Q16k,96,0
DI-NEARP-n240-Q16k,97,0
DI-NEARP-n240-Q16k,98,0
DI-NEARP-n240-Q16k,99,0
DI-NEARP-n240-Q16k,100,0
DI-NEARP-n240-Q16k,101,0
DI-NEARP-n240-Q16k,102,0
DI-NEARP-n240-Q16k,103,0
DI-NEARP-n240-Q16k,104,0
DI-NEARP-n240-Q16k,105,0
DI-NEARP-n240-Q16k,106,0
DI-NEARP-n240-Q16k,107,0
DI-NEARP-n240-Q16k,108,2.22965e-05
DI-NEARP-n240-Q16k,109,0
DI-NEARP-n240-Q16k,110,0
DI-NEARP-n240-Q16k,111,0
DI-NEARP-n240-Q16k,112,0
DI-NEARP-n240-Q16k,113,0
DI-NEARP-n240-Q16k,114,0
DI-NEARP-n240-Q16k,115,0
DI-NEARP-n240-Q16k,116,0
DI-NEARP-n240-Q16k,117,0
DI-NEARP-n240-Q16k,118,0
DI-NEARP-n240-Q16k,119,0
DI-NEARP-n240-Q16k,120,0
DI-NEARP-n240-Q16k,121,2.22965e-05
DI-NEARP-n240-Q16k,122,0
DI-NEARP-n240-Q16k,123,2.22965e-05
DI-NEARP-n240-Q16k,124,0
DI-NEARP-n240-Q16k,125,2.22965e-05
DI-NEARP-n240-Q16k,126,0
DI-NEARP-n240-Q16k,127,0
DI-NEARP-n240-Q16k,128,0
DI-NEARP-n240-Q16k,129,2.22965e-05
DI-NEARP-n240-Q16k,130,0
DI-NEARP-n240-Q16k,131,0
DI-NEARP-n240-Q16k,132,0
DI-NEARP-n240-Q16k,133,2.22965e-05
DI-NEARP-n240-Q16k,134,0
DI-NEARP-n240-Q16k,135,0
DI-NEARP-n240-Q16k,136,0
DI-NEARP-n240-Q16k,137,2.22965e-05
DI-NEARP-n240-Q16k,138,0
DI-NEARP-n240-Q16k,139,0
DI-NEARP-n240-Q16k,140,0
DI-NEARP-n240-Q16k,141,0.000401338
DI-NEARP-n240-Q16k,142,0.000535117
DI-NEARP-n240-Q16k,143,0
DI-NEARP-n240-Q16k,144,0
DI-NEARP-n240-Q16k,145,2.22965e-05
DI-NEARP-n240-Q16k,146,0
DI-NEARP-n240-Q16k,147,0
DI-NEARP-n240-Q16k,148,0
DI-NEARP-n240-Q16k,149,4.45931e-05
DI-NEARP-n240-Q16k,150,4.45931e-05
DI-NEARP-n240-Q16k,151,0
DI-NEARP-n240-Q16k,152,0.000468227
DI-NEARP-n240-Q16k,153,0
DI-NEARP-n240-Q16k,154,4.45931e-05
DI-NEARP-n240-Q16k,155,0
DI-NEARP-n240-Q16k,156,4.45931e-05
DI-NEARP-n240-Q16k,157,0
DI-NEARP-n240-Q16k,158,0
DI-NEARP-n240-Q16k,159,0
DI-NEARP-n240-Q16k,160,0
DI-NEARP-n240-Q16k,161,0
DI-NEARP-n240-Q16k,162,4.45931e-05
DI-NEARP-n240-Q16k,163,0
DI-NEARP-n240-Q16k,164,0
DI-NEARP-n240-Q16k,165,2.22965e-05
DI-NEARP-n240-Q16k,166,0
DI-NEARP-n240-Q16k,167,0
DI-NEARP-n240-Q16k,168,0
DI-NEARP-n240-Q16k,169,0
DI-NEARP-n240-Q16k,170,0
DI-NEARP-n240-Q16k,171,0
DI-NEARP-n240-Q16k,172,0
DI-NEARP-n240-Q16k,173,0
DI-NEARP-n240-Q16k,174,0
DI-NEARP-n240-Q16k,175,4.45931e-05
DI-NEARP-n240-Q16k,176,0.000111483
DI-NEARP-n240-Q16k,177,0
DI-NEARP-n240-Q16k,178,0
DI-NEARP-n240-Q16k,179,0.000111483
DI-NEARP-n240-Q16k,180,0.000245262
DI-NEARP-n240-Q16k,181,0
DI-NEARP-n240-Q16k,182,0
DI-NEARP-n240-Q16k,183,0
DI-NEARP-n240-Q16k,184,0
DI-NEARP-n240-Q16k,185,0
DI-NEARP-n240-Q16k,186,0
DI-NEARP-n240-Q16k,187,0
DI-NEARP-n240-Q16k,188,0
DI-NEARP-n240-Q16k,189,0
DI-NEARP-n240-Q16k,190,0
DI-NEARP-n240-Q16k,191,0
DI-NEARP-n240-Q16k,192,0
DI-NEARP-n240-Q16k,193,0
DI-NEARP-n240-Q16k,194,0
DI-NEARP-n240-Q16k,195,0
DI-NEARP-n240-Q16k,196,0
DI-NEARP-n240-Q16k,197,2.22965e-05
DI-NEARP-n240-Q16k,198,0.000178372
DI-NEARP-n240-Q16k,199,0
DI-NEARP-n240-Q16k,200,0
DI-NEARP-n240-Q16k,201,2.22965e-05
DI-NEARP-n240-Q16k,202,0
DI-NEARP-n240-Q16k,203,6.68896e-05
DI-NEARP-n240-Q16k,204,8.91862e-05
DI-NEARP-n240-Q16k,205,0
DI-NEARP-n240-Q16k,206,0
DI-NEARP-n240-Q16k,207,0
DI-NEARP-n240-Q16k,208,0
DI-NEARP-n240-Q16k,209,0
DI-NEARP-n240-Q16k,210,2.22965e-05
DI-NEARP-n240-Q16k,211,0
DI-NEARP-n240-Q16k,212,0
DI-NEARP-n240-Q16k,213,0
DI-NEARP-n240-Q16k,214,0
DI-NEARP-n240-Q16k,215,0
DI-NEARP-n240-Q16k,216,0
DI-NEARP-n240-Q16k,217,2.22965e-05
DI-NEARP-n240-Q16k,218,0
DI-NEARP-n240-Q16k,219,0.000334448
DI-NEARP-n240-Q16k,220,0
DI-NEARP-n240-Q16k,221,0
DI-NEARP-n240-Q16k,222,0
DI-NEARP-n240-Q16k,223,0
DI-NEARP-n240-Q16k,224,2.22965e-05
DI-NEARP-n240-Q16k,225,0
DI-NEARP-n240-Q16k,226,0
DI-NEARP-n240-Q16k,227,0
DI-NEARP-n240-Q16k,228,0
DI-NEARP-n240-Q16k,229,4.45931e-05
DI-NEARP-n240-Q16k,230,0
DI-NEARP-n240-Q16k,231,0
DI-NEARP-n240-Q16k,232,0
DI-NEARP-n240-Q16k,233,0
DI-NEARP-n240-Q16k,234,0
DI-NEARP-n240-Q16k,235,2.22965e-05
DI-NEARP-n240-Q16k,236,0
DI-NEARP-n240-Q16k,237,4.45931e-05
DI-NEARP-n240-Q16k,238,0
DI-NEARP-n240-Q16k,239,0
DI-NEARP-n240-Q16k,240,0
DI-NEARP-n240-Q16k,241,0
DI-NEARP-n240-Q16k,242,6.68896e-05
DI-NEARP-n240-Q16k,243,0
DI-NEARP-n240-Q16k,244,0
DI-NEARP-n240-Q16k,245,0
DI-NEARP-n240-Q16k,246,0
DI-NEARP-n240-Q16k,247,0
DI-NEARP-n240-Q16k,248,0
DI-NEARP-n240-Q16k,249,0
DI-NEARP-n240-Q16k,250,0
DI-NEARP-n240-Q16k,251,0
DI-NEARP-n240-Q16k,252,0
DI-NEARP-n240-Q16k,253,0
DI-NEARP-n240-Q16k,254,0
DI-NEARP-n240-Q16k,255,4.45931e-05
DI-NEARP-n240-Q16k,256,0
DI-NEARP-n240-Q16k,257,0
DI-NEARP-n240-Q16k,258,0
DI-NEARP-n240-Q16k,259,0
DI-NEARP-n240-Q16k,260,0
DI-NEARP-n240-Q16k,261,0
DI-NEARP-n240-Q16k,262,0
DI-NEARP-n240-Q16k,263,0
DI-NEARP-n240-Q16k,264,0
DI-NEARP-n240-Q16k,265,0
DI-NEARP-n240-Q16k,266,0
DI-NEARP-n240-Q16k,267,0
DI-NEARP-n240-Q16k,268,0
DI-NEARP-n240-Q16k,269,0
DI-NEARP-n240-Q16k,270,4.45931e-05
DI-NEARP-n240-Q16k,271,0
DI-NEARP-n240-Q16k,272,0
DI-NEARP-n240-Q16k,273,0
DI-NEARP-n240-Q16k,274,0
DI-NEARP-n240-Q16k,275,0
DI-NEARP-n240-Q16k,276,0
DI-NEARP-n240-Q16k,277,0
DI-NEARP-n240-Q16k,278,0
DI-NEARP-n240-Q16k,279,0
DI-NEARP-n240-Q16k,280,0
DI-NEARP-n240-Q16k,281,0
DI-NEARP-n240-Q16k,282,0
DI-NEARP-n240-Q16k,283,0
DI-NEARP-n240-Q16k,284,0
DI-NEARP-n240-Q16k,285,0
DI-NEARP-n240-Q16k,286,0
DI-NEARP-n240-Q16k,287,0
DI-NEARP-n240-Q16k,288,0
DI-NEARP-n240-Q16k,289,0
DI-NEARP-n240-Q16k,290,0
DI-NEARP-n240-Q16k,291,0
DI-NEARP-n240-Q16k,292,0
DI-NEARP-n240-Q16k,293,0
DI-NEARP-n240-Q16k,294,0
DI-NEARP-n240-Q16k,295,0
DI-NEARP-n240-Q16k,296,0
DI-NEARP-n240-Q16k,297,0
DI-NEARP-n240-Q16k,298,0
DI-NEARP-n240-Q16k,299,0
DI-NEARP-n240-Q16k,300,0
DI-NEARP-n240-Q2k,1,0
DI-NEARP-n240-Q2k,2,0
DI-NEARP-n240-Q2k,3,0
DI-NEARP-n240-Q2k,4,0
DI-NEARP-n240-Q2k,5,0
DI-NEARP-n240-Q2k,6,0
DI-NEARP-n240-Q2k,7,0
DI-NEARP-n240-Q2k,8,0
DI-NEARP-n240-Q2k,9,0
DI-NEARP-n240-Q2k,10,0
DI-NEARP-n240-Q2k,11,0
DI-NEARP-n240-Q2k,12,0
DI-NEARP-n240-Q2k,13,0
DI-NEARP-n240-Q2k,14,0
DI-NEARP-n240-Q2k,15,0
DI-NEARP-n240-Q2k,16,0
DI-NEARP-n240-Q2k,17,0
DI-NEARP-n240-Q2k,18,0
DI-NEARP-n240-Q2k,19,0
DI-NEARP-n240-Q2k,20,0
DI-NEARP-n240-Q2k,21,0
DI-NEARP-n240-Q2k,22,0
DI-NEARP-n240-Q2k,23,0
DI-NEARP-n240-Q2k,24,0
DI-NEARP-n240-Q2k,25,0
DI-NEARP-n240-Q2k,26,0
DI-NEARP-n240-Q2k,27,0
DI-NEARP-n240-Q2k,28,0
DI-NEARP-n240-Q2k,29,0
DI-NEARP-n240-Q2k,30,0
DI-NEARP-n240-Q2k,31,0
DI-NEARP-n240-Q2k,32,0
DI-NEARP-n240-Q2k,33,0
DI-NEARP-n240-Q2k,34,0
DI-NEARP-n240-Q2k,35,2.22965e-05
DI-NEARP-n240-Q2k,36,0
DI-NEARP-n240-Q2k,37,0
DI-NEARP-n240-Q2k,38,0
DI-NEARP-n240-Q2k,39,0
DI-NEARP-n240-Q2k,40,0
DI-NEARP-n240-Q2k,41,0
DI-NEARP-n240-Q2k,42,0
DI-NEARP-n240-Q2k,43,0
DI-NEARP-n240-Q2k,44,0
DI-NEARP-n240-Q2k,45,0
DI-NEARP-n240-Q2k,46,0
DI-NEARP-n240-Q2k,47,0
DI-NEARP-n240-Q2k,48,0
DI-NEARP-n240-Q2k,49,0
DI-NEARP-n240-Q2k,50,0
DI-NEARP-n240-Q2k,51,0
DI-NEARP-n240-Q2k,52,0
DI-NEARP-n240-Q2k,53,0
DI-NEARP-n240-Q2k,54,0
DI-NEARP-n240-Q2k,55,0
DI-NEARP-n240-Q2k,56,0
DI-NEARP-n240-Q2k,57,0
DI-NEARP-n240-Q2k,58,0
DI-NEARP-n240-Q2k,59,0
DI-NEARP-n240-Q2k,60,0
DI-NEARP-n240-Q2k,61,0
DI-NEARP-n240-Q2k,62,0
DI-NEARP-n240-Q2k,63,0
DI-NEARP-n240-Q2k,64,0
DI-NEARP-n240-Q2k,65,0
DI-NEARP-n240-Q2k,66,0
DI-NEARP-n240-Q2k,67,0
DI-NEARP-n240-Q2k,68,0
DI-NEARP-n240-Q2k,69,0
DI-NEARP-n240-Q2k,70,0
DI-NEARP-n240-Q2k,71,0
DI-NEARP-n240-Q2k,72,0
DI-NEARP-n240-Q2k,73,0
DI-NEARP-n240-Q2k,74,0
DI-NEARP-n240-Q2k,75,0
DI-NEARP-n240-Q2k,76,0
DI-NEARP-n240-Q2k,77,0
DI-NEARP-n240-Q2k,78,0
DI-NEARP-n240-Q2k,79,0
DI-NEARP-n240-Q2k,80,0
DI-NEARP-n240-Q2k,81,0
DI-NEARP-n240-Q2k,82,0
DI-NEARP-n240-Q2k,83,0
DI-NEARP-n240-Q2k,84,0
DI-NEARP-n240-Q2k,85,0
DI-NEARP-n240-Q2k,86,0
DI-NEARP-n240-Q2k,87,0
DI-NEARP-n240-Q2k,88,0
DI-NEARP-n240-Q2k,89,0
DI-NEARP-n240-Q2k,90,0
DI-NEARP-n240-Q2k,91,0
DI-NEARP-n240-Q2k,92,0
DI-NEARP-n240-Q2k,93,0
DI-NEARP-n240-Q2k,94,0
DI-NEARP-n240-Q2k,95,0
DI-NEARP-n240-Q2k,96,0
DI-NEARP-n240-Q2k,97,0
DI-NEARP-n240-Q2k,98,0
DI-NEARP-n240-Q2k,99,0
DI-NEARP-n240-Q2k,100,0
DI-NEARP-n240-Q2k,101,0
DI-NEARP-n240-Q2k,102,0
DI-NEARP-n240-Q2k,103,0
DI-NEARP-n240-Q2k,104,0
DI-NEARP-n240-Q2k,105,0
DI-NEARP-n240-Q2k,106,0
DI-NEARP-n240-Q2k,107,0
DI-NEARP-n240-Q2k,108,2.22965e-05
DI-NEARP-n240-Q2k,109,0
DI-NEARP-n240-Q2k,110,0
DI-NEARP-n240-Q2k,111,0
DI-NEARP-n240-Q2k,112,0
DI-NEARP-n240-Q2k,113,0
DI-NEARP-n240-Q2k,114,0
DI-NEARP-n240-Q2k,115,0
DI-NEARP-n240-Q2k,116,0
DI-NEARP-n240-Q2k,117,0
DI-NEARP-n240-Q2k,118,0
DI-NEARP-n240-Q2k,119,0
DI-NEARP-n240-Q2k,120,0
DI-NEARP-n240-Q2k,121,2.22965e-05
DI-NEARP-n240-Q2k,122,0
DI-NEARP-n240-Q2k,123,2.22965e-05
DI-NEARP-n240-Q2k,124,0
DI-NEARP-n240-Q2k,125,2.22965e-05
DI-NEARP-n240-Q2k,126,0
DI-NEARP-n240-Q2k,127,0
DI-NEARP-n240-Q2k,128,0
DI-NEARP-n240-Q2k,129,2.22965e-05
DI-NEARP-n240-Q2k,130,0
DI-NEARP-n240-Q2k,131,0
DI-NEARP-n240-Q2k,132,0
DI-NEARP-n240-Q2k,133,2.22965e-05
DI-NEARP-n240-Q2k,134,0
DI-NEARP-n240-Q2k,135,0
DI-NEARP-n240-Q2k,136,0
DI-NEARP-n240-Q2k,137,2.22965e-05
DI-NEARP-n240-Q2k,138,0
DI-NEARP-n240-Q2k,139,0
DI-NEARP-n240-Q2k,140,0
DI-NEARP-n240-Q2k,141,0.000401338
DI-NEARP-n240-Q2k,142,0.000535117
DI-NEARP-n240-Q2k,143,0
DI-NEARP-n240-Q2k,144,0
DI-NEARP-n240-Q2k,145,2.22965e-05
DI-NEARP-n240-Q2k,146,0
DI-NEARP-n240-Q2k,147,0
DI-NEARP-n240-Q2k,148,0
DI-NEARP-n240-Q2k,149,4.45931e-05
DI-NEARP-n240-Q2k,150,4.45931e-05
DI-NEARP-n240-Q2k,151,0
DI-NEARP-n240-Q2k,152,0.000468227
DI-NEARP-n240-Q2k,153,0
DI-NEARP-n240-Q2k,154,4.45931e-05
DI-NEARP-n240-Q2k,155,0
DI-NEARP-n240-Q2k,156,4.45931e-05
DI-NEARP-n240-Q2k,157,0
DI-NEARP-n240-Q2k,158,0
DI-NEARP-n240-Q2k,159,0
DI-NEARP-n240-Q2k,160,0
DI-NEARP-n240-Q2k,161,0
DI-NEARP-n240-Q2k,162,4.45931e-05
DI-NEARP-n240-Q2k,163,0
DI-NEARP-n240-Q2k,164,0
DI-NEARP-n240-Q2k,165,2.22965e-05
DI-NEARP-n240-Q2k,166,0
DI-NEARP-n240-Q2k,167,0
DI-NEARP-n240-Q2k,168,0
DI-NEARP-n240-Q2k,169,0
DI-NEARP-n240-Q2k,170,0
DI-NEARP-n240-Q2k,171,0
DI-NEARP-n240-Q2k,172,0
DI-NEARP-n240-Q2k,173,0
DI-NEARP-n240-Q2k,174,0
DI-NEARP-n240-Q2k,175,4.45931e-05
DI-NEARP-n240-Q2k,176,0.000111483
DI-NEARP-n240-Q2k,177,0
DI-NEARP-n240-Q2k,178,0
DI-NEARP-n240-Q2k,179,0.000111483
DI-NEARP-n240-Q2k,180,0.000245262
DI-NEARP-n240-Q2k,181,0
DI-NEARP-n240-Q2k,182,0
DI-NEARP-n240-Q2k,183,0
DI-NEARP-n240-Q2k,184,0
DI-NEARP-n240-Q2k,185,0
DI-NEARP-n240-Q2k,186,0
DI-NEARP-n240-Q2k,187,0
DI-NEARP-n240-Q2k,188,0
DI-NEARP-n240-Q2k,189,0
DI-NEARP-n240-Q2k,190,0
DI-NEARP-n240-Q2k,191,0
DI-NEARP-n240-Q2k,192,0
DI-NEARP-n240-Q2k,193,0
DI-NEARP-n240-Q2k,194,0
DI-NEARP-n240-Q2k,195,0
DI-NEARP-n240-Q2k,196,0
DI-NEARP-n240-Q2k,197,2.22965e-05
DI-NEARP-n240-Q2k,198,0.000178372
DI-NEARP-n240-Q2k,199,0
DI-NEARP-n240-Q2k,200,0
DI-NEARP-n240-Q2k,201,2.22965e-05
DI-NEARP-n240-Q2k,202,0
DI-NEARP-n240-Q2k,203,6.68896e-05
DI-NEARP-n240-Q2k,204,8.91862e-05
DI-NEARP-n240-Q2k,205,0
DI-NEARP-n240-Q2k,206,0
DI-NEARP-n240-Q2k,207,0
DI-NEARP-n240-Q2k,208,0
DI-NEARP-n240-Q2k,209,0
DI-NEARP-n240-Q2k,210,2.22965e-05
DI-NEARP-n240-Q2k,211,0
DI-NEARP-n240-Q2k,212,0
DI-NEARP-n240-Q2k,213,0
DI-NEARP-n240-Q2k,214,0
DI-NEARP-n240-Q2k,215,0
DI-NEARP-n240-Q2k,216,0
DI-NEARP-n240-Q2k,217,2.22965e-05
DI-NEARP-n240-Q2k,218,0
DI-NEARP-n240-Q2k,219,0.000334448
DI-NEARP-n240-Q2k,220,0
DI-NEARP-n240-Q2k,221,0
DI-NEARP-n240-Q2k,222,0
DI-NEARP-n240-Q2k,223,0
DI-NEARP-n240-Q2k,224,2.22965e-05
DI-NEARP-n240-Q2k,225,0
DI-NEARP-n240-Q2k,226,0
DI-NEARP-n240-Q2k,227,0
DI-NEARP-n240-Q2k,228,0
DI-NEARP-n240-Q2k,229,4.45931e-05
DI-NEARP-n240-Q2k,230,0
DI-NEARP-n240-Q2k,231,0
DI-NEARP-n240-Q2k,232,0
DI-NEARP-n240-Q2k,233,0
DI-NEARP-n240-Q2k,234,0
DI-NEARP-n240-Q2k,235,2.22965e-05
DI-NEARP-n240-Q2k,236,0
DI-NEARP-n240-Q2k,237,4.45931e-05
DI-NEARP-n240-Q2k,238,0
DI-NEARP-n240-Q2k,239,0
DI-NEARP-n240-Q2k,240,0
DI-NEARP-n240-Q2k,241,0
DI-NEARP-n240-Q2k,242,6.68896e-05
DI-NEARP-n240-Q2k,243,0
DI-NEARP-n240-Q2k,244,0
DI-NEARP-n240-Q2k,245,0
DI-NEARP-n240-Q2k,246,0
DI-NEARP-n240-Q2k,247,0
DI-NEARP-n240-Q2k,248,0
DI-NEARP-n240-Q2k,249,0
DI-NEARP-n240-Q2k,250,0
DI-NEARP-n240-Q2k,251,0
DI-NEARP-n240-Q2k,252,0
DI-NEARP-n240-Q2k,253,0
DI-NEARP-n240-Q2k,254,0
DI-NEARP-n240-Q2k,255,4.45931e-05
DI-NEARP-n240-Q2k,256,0
DI-NEARP-n240-Q2k,257,0
DI-NEARP-n240-Q2k,258,0
DI-NEARP-n240-Q2k,259,0
DI-NEARP-n240-Q2k,260,0
DI-NEARP-n240-Q2k,261,0
DI-NEARP-n240-Q2k,262,0
DI-NEARP-n240-Q2k,263,0
DI-NEARP-n240-Q2k,264,0
DI-NEARP-n240-Q2k,265,0
DI-NEARP-n240-Q2k,266,0
DI-NEARP-n240-Q2k,267,0
DI-NEARP-n240-Q2k,268,0
DI-NEARP-n240-Q2k,269,0
DI-NEARP-n240-Q2k,270,4.45931e-05
DI-NEARP-n240-Q2k,271,0
DI-NEARP-n240-Q2k,272,0
DI-NEARP-n240-Q2k,273,0
DI-NEARP-n240-Q2k,274,0
DI-NEARP-n240-Q2k,275,0
DI-NEARP-n240-Q2k,276,0
DI-NEARP-n240-Q2k,277,0
DI-NEARP-n240-Q2k,278,0
DI-NEARP-n240-Q2k,279,0
DI-NEARP-n240-Q2k,280,0
DI-NEARP-n240-Q2k,281,0
DI-NEARP-n240-Q2k,282,0
DI-NEARP-n240-Q2k,283,0
DI-NEARP-n240-Q2k,284,0
DI-NEARP-n240-Q2k,285,0
DI-NEARP-n240-Q2k,286,0
DI-NEARP-n240-Q2k,287,0
DI-NEARP-n240-Q2k,288,0
DI-NEARP-n240-Q2k,289,0
DI-NEARP-n240-Q2k,290,0
DI-NEARP-n240-Q2k,291,0
DI-NEARP-n240-Q2k,292,0
DI-NEARP-n240-Q2k,293,0
DI-NEARP-n240-Q2k,294,0
DI-NEARP-n240-Q2k,295,0
DI-NEARP-n240-Q2k,296,0
DI-NEARP-n240-Q2k,297,0
DI-NEARP-n240-Q2k,298,0
DI-NEARP-n240-Q2k,299,0
DI-NEARP-n240-Q2k,300,0
DI-NEARP-n240-Q4k,1,0
DI-NEARP-n240-Q4k,2,0
DI-NEARP-n240-Q4k,3,0
DI-NEARP-n240-Q4k,4,0
DI-NEARP-n240-Q4k,5,0
DI-NEARP-n240-Q4k,6,0
DI-NEARP-n240-Q4k,7,0
DI-NEARP-n240-Q4k,8,0
DI-NEARP-n240-Q4k,9,0
DI-NEARP-n240-Q4k,10,0
DI-NEARP-n240-Q4k,11,0
DI-NEARP-n240-Q4k,12,0
DI-NEARP-n240-Q4k,13,0
DI-NEARP-n240-Q4k,14,0
DI-NEARP-n240-Q4k,15,0
